job_name,task_name,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type
pai-pod-000285,PyTorchWorker,Terminated,1091600.0,1098177.0,1800.0,58.59375,100.0,MISC
pai-pod-000286,PyTorchWorker,Terminated,1091601.0,1102073.0,1800.0,58.59375,100.0,MISC
pai-pod-000287,PyTorchWorker,Terminated,1091601.0,1098941.0,1800.0,58.59375,100.0,MISC
pai-pod-000288,PyTorchWorker,Terminated,1091601.0,1098549.0,1800.0,58.59375,100.0,MISC
pai-pod-000289,PyTorchWorker,Terminated,1091601.0,1098331.0,1800.0,58.59375,100.0,MISC
pai-pod-000290,PyTorchWorker,Terminated,1091601.0,1098312.0,1800.0,58.59375,100.0,MISC
pai-pod-000291,PyTorchWorker,Terminated,1091601.0,1102078.0,1800.0,58.59375,100.0,MISC
pai-pod-000292,PyTorchWorker,Terminated,1091602.0,1097948.0,1800.0,58.59375,100.0,MISC
pai-pod-000293,PyTorchWorker,Terminated,1091602.0,1098611.0,1800.0,58.59375,100.0,MISC
pai-pod-000294,PyTorchWorker,Terminated,1091602.0,1097956.0,1800.0,58.59375,100.0,MISC
pai-pod-000295,PyTorchWorker,Terminated,1091602.0,1097792.0,1800.0,58.59375,100.0,MISC
pai-pod-000296,PyTorchWorker,Terminated,1091602.0,1098415.0,1800.0,58.59375,100.0,MISC
pai-pod-000297,PyTorchWorker,Terminated,1091602.0,1100560.0,1800.0,58.59375,100.0,MISC
pai-pod-000298,PyTorchWorker,Terminated,1091602.0,1098752.0,1800.0,58.59375,100.0,MISC
pai-pod-000299,PyTorchWorker,Terminated,1091603.0,1099070.0,1800.0,58.59375,100.0,MISC
pai-pod-000300,PyTorchWorker,Terminated,1091603.0,1099092.0,1800.0,58.59375,100.0,MISC
pai-pod-000301,PyTorchWorker,Terminated,1091603.0,1099740.0,1800.0,58.59375,100.0,MISC
pai-pod-000302,PyTorchWorker,Terminated,1091603.0,1100552.0,1800.0,58.59375,100.0,MISC
pai-pod-000303,PyTorchWorker,Terminated,1091604.0,1099719.0,1800.0,58.59375,100.0,MISC
pai-pod-000304,PyTorchWorker,Terminated,1091604.0,1097361.0,1800.0,58.59375,100.0,MISC
pai-pod-000305,PyTorchWorker,Terminated,1091605.0,1097651.0,1800.0,58.59375,100.0,MISC
pai-pod-000306,tensorflow,Terminated,1091726.0,1136146.0,1200.0,29.296875,100.0,MISC
pai-pod-000307,tensorflow,Terminated,1091800.0,1095762.0,600.0,29.296875,50.0,MISC
pai-pod-000308,tensorflow,Terminated,1091985.0,1101095.0,600.0,29.296875,50.0,MISC
pai-pod-000309,tensorflow,Terminated,1092007.0,1096221.0,600.0,29.296875,50.0,MISC
pai-pod-000310,tensorflow,Terminated,1092045.0,1094818.0,600.0,29.296875,50.0,MISC
pai-pod-000311,tensorflow,Terminated,1092058.0,1094888.0,600.0,29.296875,50.0,MISC
pai-pod-000312,tensorflow,Terminated,1092078.0,1137346.0,1200.0,29.296875,100.0,MISC
pai-pod-000313,tensorflow,Terminated,1092080.0,1094878.0,600.0,29.296875,50.0,MISC
pai-pod-000314,tensorflow,Terminated,1092169.0,1100021.0,600.0,29.296875,50.0,MISC
pai-pod-000315,PyTorchWorker,Terminated,1092252.0,1098920.0,1800.0,58.59375,100.0,MISC
pai-pod-000316,PyTorchWorker,Terminated,1092252.0,1099232.0,1800.0,58.59375,100.0,MISC
pai-pod-000317,tensorflow,Terminated,1092252.0,1096310.0,600.0,29.296875,50.0,MISC
pai-pod-000318,tensorflow,Terminated,1092255.0,1096310.0,600.0,29.296875,50.0,MISC
pai-pod-000319,tensorflow,Terminated,1092306.0,1121686.0,600.0,29.296875,100.0,MISC
pai-pod-000320,tensorflow,Terminated,1092407.0,1100115.0,600.0,29.296875,100.0,MISC
pai-pod-000321,tensorflow,Terminated,1092447.0,1099674.0,600.0,29.296875,100.0,MISC
pai-pod-000322,tensorflow,Terminated,1092460.0,1100120.0,600.0,29.296875,100.0,MISC
pai-pod-000323,tensorflow,Terminated,1092489.0,1101070.0,600.0,29.296875,100.0,MISC
pai-pod-000324,tensorflow,Terminated,1092502.0,1100439.0,600.0,29.296875,100.0,MISC
pai-pod-000325,PyTorchWorker,Terminated,1093193.0,1096853.0,1800.0,58.59375,100.0,MISC
pai-pod-000326,tensorflow,Terminated,1093329.0,1095672.0,600.0,29.296875,100.0,T4
pai-pod-000327,evaluator,Terminated,1093517.0,1096569.0,600.0,29.296875,25.0,T4
pai-pod-000328,evaluator,Terminated,1093518.0,1096681.0,600.0,29.296875,25.0,T4
pai-pod-000329,JupyterTask,Terminated,1093527.0,1098573.0,200.0,3.92578125,100.0,MISC
pai-pod-000330,TensorboardTask,Terminated,1093536.0,1094576.0,100.0,1.97265625,,
pai-pod-000331,evaluator,Terminated,1093860.0,1095809.0,600.0,29.296875,25.0,T4
pai-pod-000332,evaluator,Terminated,1093862.0,1096802.0,600.0,29.296875,25.0,T4
pai-pod-000333,evaluator,Terminated,1093863.0,1095782.0,600.0,29.296875,25.0,T4
pai-pod-000334,evaluator,Terminated,1093863.0,1095812.0,600.0,29.296875,25.0,T4
pai-pod-000335,tensorflow,Terminated,1094057.0,1138844.0,1200.0,29.296875,100.0,MISC
pai-pod-000336,xComputeWorker,Terminated,1094103.0,1094544.0,1000.0,19.55078125,50.0,T4
pai-pod-000337,PyTorchWorker,Terminated,1094106.0,1095082.0,1800.0,58.59375,100.0,MISC
pai-pod-000338,tensorflow,Terminated,1094116.0,1094453.0,600.0,29.296875,25.0,T4
pai-pod-000339,evaluator,Terminated,1094324.0,1096665.0,600.0,29.296875,25.0,T4
pai-pod-000340,evaluator,Terminated,1094325.0,1096554.0,600.0,29.296875,25.0,T4
pai-pod-000341,evaluator,Terminated,1094325.0,1096516.0,600.0,29.296875,25.0,T4
pai-pod-000342,evaluator,Terminated,1094325.0,1097345.0,600.0,29.296875,25.0,T4
pai-pod-000343,evaluator,Terminated,1094326.0,1096806.0,600.0,29.296875,25.0,T4
pai-pod-000344,evaluator,Terminated,1094326.0,1096706.0,600.0,29.296875,25.0,T4
pai-pod-000345,evaluator,Terminated,1094326.0,1096767.0,600.0,29.296875,25.0,T4
pai-pod-000346,evaluator,Terminated,1094326.0,1096756.0,600.0,29.296875,25.0,T4
pai-pod-000347,evaluator,Terminated,1094326.0,1096706.0,600.0,29.296875,25.0,T4
pai-pod-000348,evaluator,Terminated,1094396.0,1095392.0,600.0,29.296875,25.0,T4
pai-pod-000349,tensorflow,Terminated,1094430.0,1094514.0,600.0,29.296875,100.0,MISC
pai-pod-000350,PyTorchWorker,Terminated,1094446.0,1094492.0,1800.0,58.59375,100.0,T4
pai-pod-000351,tensorflow,Terminated,1094446.0,1094526.0,600.0,29.296875,100.0,MISC
pai-pod-000352,tensorflow,Terminated,1094461.0,1094561.0,600.0,29.296875,100.0,MISC
pai-pod-000353,tensorflow,Terminated,1094466.0,1135848.0,600.0,29.296875,25.0,T4
pai-pod-000354,PyTorchWorker,Terminated,1094476.0,1096301.0,1800.0,58.59375,100.0,MISC
pai-pod-000355,TensorboardTask,Terminated,1094476.0,1095704.0,800.0,31.26953125,,
pai-pod-000356,tensorflow,Terminated,1094500.0,1094563.0,600.0,29.296875,100.0,MISC
pai-pod-000357,tensorflow,Terminated,1094523.0,1094547.0,600.0,29.296875,100.0,T4
pai-pod-000358,TensorboardTask,Terminated,1094534.0,1095763.0,800.0,31.26953125,,
pai-pod-000359,TensorboardTask,Terminated,1094535.0,1095764.0,800.0,31.26953125,,
pai-pod-000360,tensorflow,Terminated,1094568.0,1094673.0,800.0,29.296875,5.0,T4
pai-pod-000361,tensorflow,Terminated,1094577.0,1095085.0,800.0,29.296875,5.0,T4
pai-pod-000362,tensorflow,Terminated,1094635.0,1095162.0,800.0,29.296875,5.0,T4
pai-pod-000363,tensorflow,Terminated,1094640.0,1094916.0,800.0,29.296875,5.0,T4
pai-pod-000364,TensorboardTask,Terminated,1094663.0,1096691.0,800.0,31.26953125,,
pai-pod-000365,tensorflow,Terminated,1094680.0,1094714.0,800.0,29.296875,5.0,T4
pai-pod-000366,tensorflow,Terminated,1094682.0,1094719.0,600.0,29.296875,100.0,MISC
pai-pod-000367,tensorflow,Terminated,1094684.0,1094770.0,600.0,29.296875,25.0,MISC
pai-pod-000368,TensorboardTask,Terminated,1094721.0,1096259.0,800.0,31.26953125,,
pai-pod-000369,tensorflow,Terminated,1094723.0,1094903.0,600.0,29.296875,50.0,MISC
pai-pod-000370,tensorflow,Terminated,1094730.0,1095117.0,800.0,29.296875,5.0,T4
pai-pod-000371,tensorflow,Terminated,1094733.0,1095026.0,600.0,29.296875,100.0,MISC
pai-pod-000372,tensorflow,Terminated,1094737.0,1094753.0,600.0,29.296875,200.0,T4
pai-pod-000373,tensorflow,Terminated,1094739.0,1153183.0,600.0,29.296875,25.0,MISC
pai-pod-000374,tensorflow,Terminated,1094745.0,1138807.0,600.0,29.296875,50.0,MISC
pai-pod-000375,tensorflow,Terminated,1094768.0,1094784.0,600.0,29.296875,100.0,T4
pai-pod-000376,tensorflow,Terminated,1094774.0,1094790.0,600.0,29.296875,100.0,T4
pai-pod-000377,TensorboardTask,Terminated,1094776.0,1096004.0,800.0,31.26953125,,
pai-pod-000378,TensorboardTask,Terminated,1094780.0,1096008.0,800.0,31.26953125,,
pai-pod-000379,PyTorchWorker,Terminated,1094780.0,1096881.0,1800.0,58.59375,100.0,MISC
pai-pod-000380,TensorboardTask,Terminated,1094780.0,1096009.0,800.0,31.26953125,,
pai-pod-000381,tensorflow,Terminated,1094781.0,1094965.0,600.0,29.296875,100.0,MISC
pai-pod-000382,TensorboardTask,Terminated,1094781.0,1096008.0,800.0,31.26953125,,
pai-pod-000383,tensorflow,Terminated,1094785.0,1094831.0,600.0,29.296875,100.0,MISC
pai-pod-000384,tensorflow,Terminated,1094802.0,1094916.0,600.0,29.296875,100.0,T4
pai-pod-000385,tensorflow,Terminated,1094822.0,1095894.0,600.0,29.296875,100.0,MISC
pai-pod-000386,TensorboardTask,Terminated,1094825.0,1096054.0,800.0,31.26953125,,
pai-pod-000387,tensorflow,Terminated,1094829.0,1095478.0,600.0,29.296875,100.0,T4
pai-pod-000388,TensorboardTask,Terminated,1094830.0,1096058.0,800.0,31.26953125,,
pai-pod-000389,TensorboardTask,Terminated,1094835.0,1096062.0,800.0,31.26953125,,
pai-pod-000390,TensorboardTask,Terminated,1094838.0,1096067.0,800.0,31.26953125,,
pai-pod-000391,tensorflow,Terminated,1094842.0,1095397.0,600.0,29.296875,100.0,MISC
pai-pod-000392,tensorflow,Terminated,1094847.0,1096481.0,800.0,29.296875,5.0,T4
pai-pod-000393,tensorflow,Terminated,1094868.0,1094921.0,600.0,29.296875,100.0,MISC
pai-pod-000394,tensorflow,Terminated,1094874.0,1095281.0,800.0,29.296875,5.0,T4
pai-pod-000395,tensorflow,Terminated,1094876.0,1095142.0,600.0,29.296875,100.0,T4
pai-pod-000396,tensorflow,Terminated,1094887.0,1094933.0,600.0,29.296875,25.0,MISC
pai-pod-000397,PyTorchWorker,Terminated,1094890.0,1123499.0,1800.0,58.59375,100.0,MISC
pai-pod-000398,PyTorchWorker,Terminated,1094890.0,1254486.0,1800.0,58.59375,100.0,MISC
pai-pod-000399,TensorboardTask,Terminated,1094892.0,1096119.0,800.0,31.26953125,,
pai-pod-000400,PyTorchWorker,Terminated,1094894.0,1094911.0,1800.0,58.59375,100.0,MISC
pai-pod-000401,PyTorchWorker,Terminated,1094895.0,1097201.0,1800.0,58.59375,100.0,MISC
pai-pod-000402,tensorflow,Terminated,1094934.0,1095000.0,600.0,29.296875,100.0,MISC
pai-pod-000403,tensorflow,Terminated,1094934.0,1096840.0,600.0,29.296875,100.0,MISC
pai-pod-000404,tensorflow,Terminated,1094944.0,1094998.0,600.0,29.296875,100.0,T4
pai-pod-000405,TensorboardTask,Terminated,1094952.0,1096180.0,800.0,31.26953125,,
pai-pod-000406,TensorboardTask,Terminated,1094952.0,1096182.0,800.0,31.26953125,,
pai-pod-000407,tensorflow,Terminated,1094958.0,1098121.0,10.0,29.296875,10.0,MISC
pai-pod-000408,tensorflow,Terminated,1094961.0,1094994.0,600.0,29.296875,100.0,MISC
pai-pod-000409,tensorflow,Terminated,1094965.0,1095002.0,600.0,29.296875,100.0,MISC
pai-pod-000410,tensorflow,Terminated,1094974.0,1094989.0,600.0,29.296875,100.0,T4
pai-pod-000411,xComputeWorker,Terminated,1094975.0,1095412.0,1000.0,19.55078125,50.0,T4
pai-pod-000412,tensorflow,Terminated,1094979.0,1095064.0,800.0,29.296875,5.0,T4
pai-pod-000413,tensorflow,Terminated,1094982.0,1095208.0,800.0,29.296875,5.0,T4
pai-pod-000414,tensorflow,Terminated,1094984.0,1095309.0,600.0,29.296875,100.0,T4
pai-pod-000415,tensorflow,Terminated,1095021.0,1095039.0,600.0,29.296875,100.0,MISC
pai-pod-000416,tensorflow,Terminated,1095043.0,1095147.0,600.0,29.296875,100.0,T4
pai-pod-000417,tensorflow,Terminated,1095071.0,1095096.0,600.0,29.296875,100.0,T4
pai-pod-000418,tensorflow,Terminated,1095074.0,1095238.0,600.0,29.296875,100.0,MISC
pai-pod-000419,tensorflow,Terminated,1095081.0,1095473.0,600.0,29.296875,100.0,MISC
pai-pod-000420,tensorflow,Terminated,1095087.0,1095103.0,600.0,29.296875,100.0,T4
pai-pod-000421,xComputeWorker,Terminated,1095124.0,1095471.0,1000.0,19.55078125,50.0,T4
pai-pod-000422,TensorboardTask,Terminated,1095130.0,1096357.0,800.0,31.26953125,,
pai-pod-000423,TensorboardTask,Terminated,1095138.0,1096367.0,800.0,31.26953125,,
pai-pod-000424,tensorflow,Terminated,1095140.0,1095662.0,600.0,29.296875,100.0,MISC
pai-pod-000425,tensorflow,Terminated,1095144.0,1097461.0,800.0,29.296875,5.0,T4
pai-pod-000426,tensorflow,Terminated,1095145.0,1095219.0,600.0,29.296875,100.0,T4
pai-pod-000427,tensorflow,Terminated,1095158.0,1099669.0,800.0,29.296875,5.0,T4
pai-pod-000428,tensorflow,Terminated,1095172.0,1101030.0,800.0,29.296875,5.0,T4
pai-pod-000429,tensorflow,Terminated,1095172.0,1096625.0,800.0,29.296875,5.0,T4
pai-pod-000430,tensorflow,Terminated,1095173.0,1095189.0,600.0,29.296875,100.0,T4
pai-pod-000431,tensorflow,Terminated,1095179.0,1096007.0,600.0,29.296875,100.0,T4
pai-pod-000432,TensorboardTask,Terminated,1095193.0,1096732.0,800.0,31.26953125,,
pai-pod-000433,tensorflow,Terminated,1095205.0,1159896.0,600.0,29.296875,25.0,MISC
pai-pod-000434,tensorflow,Terminated,1095225.0,1115502.0,600.0,29.296875,100.0,T4
pai-pod-000435,tensorflow,Terminated,1095251.0,1095305.0,600.0,29.296875,100.0,T4
pai-pod-000436,tensorflow,Terminated,1095258.0,1096204.0,600.0,29.296875,100.0,T4
pai-pod-000437,tensorflow,Terminated,1095271.0,1095351.0,600.0,29.296875,25.0,MISC
pai-pod-000438,tensorflow,Terminated,1095289.0,1128718.0,600.0,29.296875,25.0,MISC
pai-pod-000439,tensorflow,Terminated,1095304.0,1095320.0,600.0,29.296875,100.0,T4
pai-pod-000440,tensorflow,Terminated,1095307.0,1095340.0,600.0,29.296875,100.0,MISC
pai-pod-000441,TensorboardTask,Terminated,1095311.0,1096849.0,800.0,31.26953125,,
pai-pod-000442,TensorboardTask,Terminated,1095311.0,1096538.0,800.0,31.26953125,,
pai-pod-000443,tensorflow,Terminated,1095313.0,1095344.0,600.0,29.296875,100.0,MISC
pai-pod-000444,tensorflow,Terminated,1095320.0,1099313.0,600.0,29.296875,100.0,T4
pai-pod-000445,tensorflow,Terminated,1095324.0,1095359.0,600.0,29.296875,200.0,MISC
pai-pod-000446,tensorflow,Terminated,1095340.0,1095364.0,600.0,29.296875,100.0,T4
pai-pod-000447,tensorflow,Terminated,1095347.0,1095402.0,600.0,29.296875,100.0,T4
pai-pod-000448,tensorflow,Terminated,1095348.0,1099013.0,800.0,29.296875,5.0,T4
pai-pod-000449,tensorflow,Terminated,1095380.0,1095431.0,600.0,29.296875,10.0,MISC
pai-pod-000450,tensorflow,Terminated,1095384.0,1095420.0,600.0,29.296875,10.0,MISC
pai-pod-000451,tensorflow,Terminated,1095385.0,1095436.0,600.0,29.296875,10.0,MISC
pai-pod-000452,tensorflow,Terminated,1095385.0,1095443.0,600.0,29.296875,10.0,MISC
pai-pod-000453,tensorflow,Terminated,1095386.0,1095436.0,600.0,29.296875,10.0,MISC
pai-pod-000454,tensorflow,Terminated,1095391.0,1095436.0,600.0,29.296875,10.0,MISC
pai-pod-000455,tensorflow,Terminated,1095391.0,1095462.0,600.0,29.296875,10.0,MISC
pai-pod-000456,tensorflow,Terminated,1095391.0,1095450.0,600.0,29.296875,10.0,MISC
pai-pod-000457,tensorflow,Terminated,1095392.0,1095471.0,600.0,29.296875,10.0,MISC
pai-pod-000458,tensorflow,Terminated,1095392.0,1095472.0,600.0,29.296875,10.0,MISC
pai-pod-000459,tensorflow,Terminated,1095393.0,1095470.0,600.0,29.296875,10.0,MISC
pai-pod-000460,tensorflow,Terminated,1095393.0,1095470.0,600.0,29.296875,10.0,MISC
pai-pod-000461,tensorflow,Terminated,1095394.0,1095471.0,600.0,29.296875,10.0,MISC
pai-pod-000462,tensorflow,Terminated,1095400.0,1095472.0,600.0,29.296875,10.0,MISC
pai-pod-000463,tensorflow,Terminated,1095400.0,1095473.0,600.0,29.296875,10.0,MISC
pai-pod-000464,tensorflow,Terminated,1095400.0,1095474.0,600.0,29.296875,10.0,MISC
pai-pod-000465,tensorflow,Terminated,1095400.0,1095472.0,600.0,29.296875,10.0,MISC
pai-pod-000466,tensorflow,Terminated,1095403.0,1095483.0,600.0,29.296875,10.0,MISC
pai-pod-000467,tensorflow,Terminated,1095403.0,1095480.0,600.0,29.296875,10.0,MISC
pai-pod-000468,tensorflow,Terminated,1095403.0,1095480.0,600.0,29.296875,10.0,MISC
pai-pod-000469,tensorflow,Terminated,1095403.0,1095480.0,600.0,29.296875,10.0,MISC
pai-pod-000470,tensorflow,Terminated,1095403.0,1095482.0,600.0,29.296875,10.0,MISC
pai-pod-000471,tensorflow,Terminated,1095409.0,1095492.0,600.0,29.296875,10.0,MISC
pai-pod-000472,tensorflow,Terminated,1095410.0,1095494.0,600.0,29.296875,10.0,MISC
pai-pod-000473,tensorflow,Terminated,1095410.0,1095490.0,600.0,29.296875,10.0,MISC
pai-pod-000474,tensorflow,Terminated,1095410.0,1095491.0,600.0,29.296875,10.0,MISC
pai-pod-000475,tensorflow,Terminated,1095410.0,1095482.0,600.0,29.296875,10.0,MISC
pai-pod-000476,tensorflow,Terminated,1095415.0,1095491.0,600.0,29.296875,10.0,MISC
pai-pod-000477,tensorflow,Terminated,1095417.0,1095491.0,600.0,29.296875,10.0,MISC
pai-pod-000478,tensorflow,Terminated,1095417.0,1095502.0,600.0,29.296875,10.0,MISC
pai-pod-000479,tensorflow,Terminated,1095417.0,1095491.0,600.0,29.296875,10.0,MISC
pai-pod-000480,tensorflow,Terminated,1095417.0,1095492.0,600.0,29.296875,10.0,MISC
pai-pod-000481,tensorflow,Terminated,1095418.0,1095491.0,600.0,29.296875,10.0,MISC
pai-pod-000482,tensorflow,Terminated,1095418.0,1095491.0,600.0,29.296875,10.0,MISC
pai-pod-000483,tensorflow,Terminated,1095418.0,1095501.0,600.0,29.296875,10.0,MISC
pai-pod-000484,tensorflow,Terminated,1095421.0,1095490.0,600.0,29.296875,10.0,MISC
pai-pod-000485,tensorflow,Terminated,1095421.0,1095500.0,600.0,29.296875,10.0,MISC
pai-pod-000486,tensorflow,Terminated,1095422.0,1095503.0,600.0,29.296875,10.0,MISC
pai-pod-000487,tensorflow,Terminated,1095423.0,1095487.0,600.0,29.296875,100.0,T4
pai-pod-000488,tensorflow,Terminated,1095425.0,1095502.0,600.0,29.296875,10.0,MISC
pai-pod-000489,tensorflow,Terminated,1095428.0,1095503.0,600.0,29.296875,10.0,MISC
pai-pod-000490,tensorflow,Terminated,1095428.0,1095511.0,600.0,29.296875,10.0,MISC
pai-pod-000491,tensorflow,Terminated,1095428.0,1095500.0,600.0,29.296875,10.0,MISC
pai-pod-000492,tensorflow,Terminated,1095431.0,1095512.0,600.0,29.296875,10.0,MISC
pai-pod-000493,tensorflow,Terminated,1095431.0,1096538.0,600.0,29.296875,100.0,MISC
pai-pod-000494,tensorflow,Terminated,1095431.0,1095511.0,600.0,29.296875,10.0,MISC
pai-pod-000495,tensorflow,Terminated,1095435.0,1095511.0,600.0,29.296875,10.0,MISC
pai-pod-000496,tensorflow,Terminated,1095435.0,1095525.0,600.0,29.296875,10.0,MISC
pai-pod-000497,evaluator,Terminated,1095435.0,1095518.0,1000.0,29.296875,,
pai-pod-000498,evaluator,Terminated,1095436.0,1097054.0,600.0,29.296875,25.0,T4
pai-pod-000499,evaluator,Terminated,1095436.0,1097103.0,600.0,29.296875,25.0,T4
pai-pod-000500,tensorflow,Terminated,1095436.0,1095512.0,600.0,29.296875,10.0,MISC
pai-pod-000501,tensorflow,Terminated,1095436.0,1095510.0,600.0,29.296875,10.0,MISC
pai-pod-000502,evaluator,Terminated,1095437.0,1096994.0,600.0,29.296875,25.0,T4
pai-pod-000503,tensorflow,Terminated,1095444.0,1095460.0,600.0,29.296875,300.0,V100
pai-pod-000504,tensorflow,Terminated,1095448.0,1141961.0,1200.0,29.296875,100.0,MISC
pai-pod-000505,tensorflow,Terminated,1095449.0,1095854.0,600.0,29.296875,100.0,MISC
pai-pod-000506,tensorflow,Terminated,1095461.0,1099724.0,600.0,29.296875,20.0,MISC
pai-pod-000507,tensorflow,Terminated,1095466.0,1095876.0,600.0,29.296875,100.0,MISC
pai-pod-000508,tensorflow,Terminated,1095483.0,1095886.0,600.0,29.296875,100.0,MISC
pai-pod-000509,tensorflow,Terminated,1095492.0,1095508.0,600.0,29.296875,300.0,V100
pai-pod-000510,tensorflow,Terminated,1095499.0,1096761.0,600.0,29.296875,100.0,MISC
pai-pod-000511,tensorflow,Terminated,1095540.0,1095594.0,600.0,29.296875,100.0,T4
pai-pod-000512,tensorflow,Terminated,1095560.0,1095575.0,600.0,29.296875,100.0,T4
pai-pod-000513,tensorflow,Terminated,1095595.0,1095641.0,600.0,29.296875,10.0,MISC
pai-pod-000514,tensorflow,Terminated,1095595.0,1095641.0,600.0,29.296875,10.0,MISC
pai-pod-000515,tensorflow,Terminated,1095598.0,1098196.0,600.0,29.296875,100.0,T4
pai-pod-000516,tensorflow,Terminated,1095621.0,1095662.0,600.0,29.296875,100.0,MISC
pai-pod-000517,tensorflow,Terminated,1095635.0,1095663.0,600.0,29.296875,25.0,MISC
pai-pod-000518,tensorflow,Terminated,1095637.0,1095723.0,600.0,29.296875,100.0,MISC
pai-pod-000519,tensorflow,Terminated,1095651.0,1096977.0,600.0,29.296875,100.0,MISC
pai-pod-000520,tensorflow,Terminated,1095663.0,1095738.0,600.0,29.296875,100.0,T4
pai-pod-000521,PyTorchWorker,Terminated,1095685.0,1100679.0,1800.0,58.59375,100.0,MISC
pai-pod-000522,xComputeWorker,Terminated,1095715.0,1096089.0,1000.0,19.55078125,50.0,T4
pai-pod-000523,tensorflow,Terminated,1095730.0,1095995.0,600.0,29.296875,100.0,MISC
pai-pod-000524,tensorflow,Terminated,1095731.0,1095757.0,600.0,29.296875,25.0,T4
pai-pod-000525,PyTorchWorker,Terminated,1095741.0,1188676.0,3200.0,31.25,100.0,T4
pai-pod-000526,tensorflow,Terminated,1095750.0,1105074.0,600.0,29.296875,100.0,T4
pai-pod-000527,TensorboardTask,Terminated,1095765.0,1096994.0,800.0,31.26953125,,
pai-pod-000528,xComputeWorker,Terminated,1095777.0,1096397.0,1000.0,19.55078125,50.0,T4
pai-pod-000529,TensorboardTask,Terminated,1095808.0,1097036.0,800.0,31.26953125,,
pai-pod-000530,TensorboardTask,Terminated,1095820.0,1097047.0,800.0,31.26953125,,
pai-pod-000531,TensorboardTask,Terminated,1095825.0,1097054.0,800.0,31.26953125,,
pai-pod-000532,tensorflow,Terminated,1095830.0,1164591.0,600.0,29.296875,50.0,MISC
pai-pod-000533,tensorflow,Terminated,1095853.0,1095995.0,600.0,29.296875,25.0,MISC
pai-pod-000534,tensorflow,Terminated,1095864.0,1095924.0,600.0,29.296875,100.0,MISC
pai-pod-000535,xComputeWorker,Terminated,1095875.0,1096259.0,1000.0,19.55078125,50.0,T4
pai-pod-000536,TensorboardTask,Terminated,1095875.0,1097102.0,800.0,31.26953125,,
pai-pod-000537,tensorflow,Terminated,1095916.0,1096026.0,600.0,29.296875,50.0,MISC
pai-pod-000538,TensorboardTask,Terminated,1095936.0,1097165.0,800.0,31.26953125,,
pai-pod-000539,TensorboardTask,Terminated,1095968.0,1097196.0,800.0,31.26953125,,
